67.94 | 67.94 | 69.3067 | 70.6733 | 72.04 | 
67.94 | 68.1548 | 69.3936 | 70.7681 | 72.04 | 
67.94 | 68.3564 | 69.4931 | 70.8676 | 72.04 | 
67.94 | 68.5446 | 69.6033 | 70.9729 | 72.04 | 
67.94 | 68.7195 | 69.7219 | 71.0848 | 72.04 | 
67.94 | 68.8809 | 69.8469 | 71.2039 | 72.04 | 
67.94 | 69.0291 | 69.9765 | 71.3305 | 72.04 | 
67.94 | 69.1643 | 70.1086 | 71.4647 | 72.04 | 
67.94 | 69.2869 | 70.2416 | 71.6065 | 72.04 | 
67.94 | 69.3973 | 70.3736 | 71.7557 | 72.04 | 
67.94 | 69.4961 | 70.5031 | 71.9119 | 72.04 | 
67.94 | 69.5839 | 70.6287 | 72.0744 | 72.04 | 
67.94 | 69.6612 | 70.749 | 72.2428 | 72.04 | 
67.94 | 69.7288 | 70.863 | 72.4161 | 72.04 | 
67.94 | 69.7875 | 70.9697 | 72.5937 | 72.04 | 
67.94 | 69.838 | 71.0683 | 72.7745 | 72.04 | 
67.94 | 69.881 | 71.158 | 72.9577 | 72.04 | 
67.94 | 69.9174 | 71.2385 | 73.1422 | 72.04 | 
67.94 | 69.948 | 71.3093 | 73.3271 | 72.04 | 
67.94 | 69.9735 | 71.3703 | 73.5114 | 72.04 | 
67.94 | 69.9946 | 71.4213 | 73.6942 | 72.04 | 
67.94 | 70.0121 | 71.4625 | 73.8745 | 72.04 | 
67.94 | 70.0267 | 71.4941 | 74.0515 | 72.04 | 
67.94 | 70.039 | 71.5163 | 74.2243 | 72.04 | 
67.94 | 70.0496 | 71.5295 | 74.3922 | 72.04 | 
67.94 | 70.0591 | 71.5343 | 74.5546 | 72.04 | 
67.94 | 70.0679 | 71.5311 | 74.7106 | 72.04 | 
67.94 | 70.0766 | 71.5206 | 74.86 | 72.04 | 
67.94 | 70.0856 | 71.5034 | 75.0021 | 72.04 | 
67.94 | 70.0952 | 71.4802 | 75.1367 | 72.04 | 
67.94 | 70.1057 | 71.4518 | 75.2635 | 72.04 | 
67.94 | 70.1174 | 71.4189 | 75.3822 | 72.04 | 
67.94 | 70.1304 | 71.3822 | 75.4927 | 72.04 | 
67.94 | 70.1449 | 71.3424 | 75.595 | 72.04 | 
67.94 | 70.1611 | 71.3003 | 75.6892 | 72.04 | 
67.94 | 70.179 | 71.2566 | 75.7753 | 72.04 | 
67.94 | 70.1986 | 71.2119 | 75.8535 | 72.04 | 
67.94 | 70.2199 | 71.1669 | 75.9241 | 72.04 | 
67.94 | 70.2429 | 71.1221 | 75.9873 | 72.04 | 
67.94 | 70.2674 | 71.0781 | 76.0434 | 72.04 | 
67.94 | 70.2934 | 71.0354 | 76.0929 | 72.04 | 
67.94 | 70.3208 | 70.9945 | 76.136 | 72.04 | 
67.94 | 70.3494 | 70.9557 | 76.1734 | 72.04 | 
67.94 | 70.3789 | 70.9194 | 76.2053 | 72.04 | 
67.94 | 70.4094 | 70.8858 | 76.2323 | 72.04 | 
67.94 | 70.4405 | 70.8552 | 76.2549 | 72.04 | 
67.94 | 70.4721 | 70.8278 | 76.2735 | 72.04 | 
67.94 | 70.504 | 70.8036 | 76.2886 | 72.04 | 
67.94 | 70.536 | 70.7829 | 76.3007 | 72.04 | 
67.94 | 70.5679 | 70.7655 | 76.3102 | 72.04 | 
67.94 | 70.5995 | 70.7515 | 76.3176 | 72.04 | 
67.94 | 70.6306 | 70.7408 | 76.3233 | 72.04 | 
67.94 | 70.6611 | 70.7333 | 76.3278 | 72.04 | 
67.94 | 70.6908 | 70.729 | 76.3313 | 72.04 | 
67.94 | 70.7197 | 70.7275 | 76.3342 | 72.04 | 
67.94 | 70.7474 | 70.7289 | 76.3368 | 72.04 | 
67.94 | 70.774 | 70.7327 | 76.3395 | 72.04 | 
67.94 | 70.7994 | 70.739 | 76.3425 | 72.04 | 
67.94 | 70.8234 | 70.7473 | 76.3459 | 72.04 | 
67.94 | 70.846 | 70.7574 | 76.3501 | 72.04 | 
67.94 | 70.8671 | 70.7692 | 76.355 | 72.04 | 
67.94 | 70.8868 | 70.7823 | 76.361 | 72.04 | 
67.94 | 70.9049 | 70.7964 | 76.3679 | 72.04 | 
67.94 | 70.9216 | 70.8115 | 76.3761 | 72.04 | 
67.94 | 70.9367 | 70.8271 | 76.3853 | 72.04 | 
67.94 | 70.9504 | 70.8431 | 76.3958 | 72.04 | 
67.94 | 70.9627 | 70.8592 | 76.4074 | 72.04 | 
67.94 | 70.9736 | 70.8752 | 76.4201 | 72.04 | 
67.94 | 70.9831 | 70.891 | 76.4339 | 72.04 | 
67.94 | 70.9914 | 70.9063 | 76.4486 | 72.04 | 
67.94 | 70.9986 | 70.9211 | 76.4643 | 72.04 | 
67.94 | 71.0046 | 70.9351 | 76.4809 | 72.04 | 
67.94 | 71.0096 | 70.9482 | 76.4981 | 72.04 | 
67.94 | 71.0137 | 70.9604 | 76.5159 | 72.04 | 
67.94 | 71.0169 | 70.9715 | 76.5342 | 72.04 | 
67.94 | 71.0194 | 70.9815 | 76.5528 | 72.04 | 
67.94 | 71.0213 | 70.9904 | 76.5717 | 72.04 | 
67.94 | 71.0225 | 70.998 | 76.5907 | 72.04 | 
67.94 | 71.0233 | 71.0045 | 76.6096 | 72.04 | 
67.94 | 71.0237 | 71.0097 | 76.6284 | 72.04 | 
67.94 | 71.0238 | 71.0138 | 76.647 | 72.04 | 
67.94 | 71.0237 | 71.0167 | 76.6652 | 72.04 | 
67.94 | 71.0234 | 71.0185 | 76.6829 | 72.04 | 
67.94 | 71.023 | 71.0193 | 76.7001 | 72.04 | 
67.94 | 71.0226 | 71.019 | 76.7167 | 72.04 | 
67.94 | 71.0222 | 71.0179 | 76.7325 | 72.04 | 
67.94 | 71.0219 | 71.0159 | 76.7476 | 72.04 | 
67.94 | 71.0217 | 71.0131 | 76.7618 | 72.04 | 
67.94 | 71.0217 | 71.0097 | 76.7752 | 72.04 | 
67.94 | 71.0219 | 71.0058 | 76.7877 | 72.04 | 
67.94 | 71.0223 | 71.0013 | 76.7993 | 72.04 | 
67.94 | 71.0229 | 70.9964 | 76.81 | 72.04 | 
67.94 | 71.0238 | 70.9912 | 76.8198 | 72.04 | 
67.94 | 71.0249 | 70.9858 | 76.8286 | 72.04 | 
67.94 | 71.0263 | 70.9803 | 76.8365 | 72.04 | 
67.94 | 71.0279 | 70.9747 | 76.8436 | 72.04 | 
67.94 | 71.0298 | 70.9691 | 76.8498 | 72.04 | 
67.94 | 71.0319 | 70.9636 | 76.8552 | 72.04 | 
67.94 | 71.0343 | 70.9582 | 76.8598 | 72.04 | 
67.94 | 71.0368 | 70.9531 | 76.8638 | 72.04 | 
