6.5 | 6.5 | 5.26 | 4.02 | 2.78 | 
6.5 | 6.49914 | 5.25976 | 4.01978 | 2.78 | 
6.5 | 6.49827 | 5.25952 | 4.01955 | 2.78 | 
6.5 | 6.49741 | 5.25928 | 4.01933 | 2.78 | 
6.5 | 6.49654 | 5.25904 | 4.0191 | 2.78 | 
6.5 | 6.49567 | 5.25879 | 4.01887 | 2.78 | 
6.5 | 6.49481 | 5.25855 | 4.01864 | 2.78 | 
6.5 | 6.49394 | 5.2583 | 4.0184 | 2.78 | 
6.5 | 6.49307 | 5.25805 | 4.01816 | 2.78 | 
6.5 | 6.49219 | 5.2578 | 4.01793 | 2.78 | 
6.5 | 6.49132 | 5.25754 | 4.01769 | 2.78 | 
6.5 | 6.49045 | 5.25729 | 4.01745 | 2.78 | 
6.5 | 6.48957 | 5.25703 | 4.01721 | 2.78 | 
6.5 | 6.48869 | 5.25677 | 4.01696 | 2.78 | 
6.5 | 6.48781 | 5.25651 | 4.01672 | 2.78 | 
6.5 | 6.48693 | 5.25625 | 4.01648 | 2.78 | 
6.5 | 6.48605 | 5.25598 | 4.01623 | 2.78 | 
6.5 | 6.48517 | 5.25572 | 4.01599 | 2.78 | 
6.5 | 6.48428 | 5.25545 | 4.01574 | 2.78 | 
6.5 | 6.48339 | 5.25518 | 4.01549 | 2.78 | 
6.5 | 6.4825 | 5.25491 | 4.01525 | 2.78 | 
6.5 | 6.48161 | 5.25464 | 4.015 | 2.78 | 
6.5 | 6.48071 | 5.25437 | 4.01475 | 2.78 | 
6.5 | 6.47982 | 5.2541 | 4.01451 | 2.78 | 
6.5 | 6.47892 | 5.25383 | 4.01426 | 2.78 | 
6.5 | 6.47802 | 5.25356 | 4.01401 | 2.78 | 
6.5 | 6.47712 | 5.25328 | 4.01376 | 2.78 | 
6.5 | 6.47622 | 5.25301 | 4.01352 | 2.78 | 
6.5 | 6.47532 | 5.25274 | 4.01327 | 2.78 | 
6.5 | 6.47441 | 5.25246 | 4.01302 | 2.78 | 
6.5 | 6.47351 | 5.25219 | 4.01277 | 2.78 | 
6.5 | 6.4726 | 5.25192 | 4.01252 | 2.78 | 
6.5 | 6.47169 | 5.25164 | 4.01228 | 2.78 | 
6.5 | 6.47079 | 5.25137 | 4.01203 | 2.78 | 
6.5 | 6.46988 | 5.2511 | 4.01178 | 2.78 | 
6.5 | 6.46897 | 5.25082 | 4.01153 | 2.78 | 
6.5 | 6.46806 | 5.25055 | 4.01128 | 2.78 | 
6.5 | 6.46714 | 5.25028 | 4.01103 | 2.78 | 
6.5 | 6.46623 | 5.25001 | 4.01078 | 2.78 | 
6.5 | 6.46532 | 5.24973 | 4.01053 | 2.78 | 
6.5 | 6.46441 | 5.24946 | 4.01028 | 2.78 | 
6.5 | 6.4635 | 5.24919 | 4.01003 | 2.78 | 
6.5 | 6.46258 | 5.24892 | 4.00978 | 2.78 | 
6.5 | 6.46167 | 5.24865 | 4.00953 | 2.78 | 
6.5 | 6.46076 | 5.24838 | 4.00928 | 2.78 | 
6.5 | 6.45985 | 5.24811 | 4.00903 | 2.78 | 
6.5 | 6.45893 | 5.24784 | 4.00877 | 2.78 | 
6.5 | 6.45802 | 5.24757 | 4.00852 | 2.78 | 
6.5 | 6.45711 | 5.24729 | 4.00827 | 2.78 | 
6.5 | 6.4562 | 5.24702 | 4.00801 | 2.78 | 
6.5 | 6.45529 | 5.24675 | 4.00776 | 2.78 | 
6.5 | 6.45438 | 5.24648 | 4.00751 | 2.78 | 
6.5 | 6.45347 | 5.24621 | 4.00725 | 2.78 | 
6.5 | 6.45256 | 5.24594 | 4.007 | 2.78 | 
6.5 | 6.45165 | 5.24567 | 4.00674 | 2.78 | 
6.5 | 6.45074 | 5.24539 | 4.00648 | 2.78 | 
6.5 | 6.44983 | 5.24512 | 4.00623 | 2.78 | 
6.5 | 6.44892 | 5.24485 | 4.00597 | 2.78 | 
6.5 | 6.44801 | 5.24458 | 4.00571 | 2.78 | 
6.5 | 6.44711 | 5.2443 | 4.00546 | 2.78 | 
6.5 | 6.4462 | 5.24403 | 4.0052 | 2.78 | 
6.5 | 6.44529 | 5.24375 | 4.00494 | 2.78 | 
6.5 | 6.44439 | 5.24348 | 4.00468 | 2.78 | 
6.5 | 6.44348 | 5.2432 | 4.00443 | 2.78 | 
6.5 | 6.44258 | 5.24293 | 4.00417 | 2.78 | 
6.5 | 6.44167 | 5.24265 | 4.00391 | 2.78 | 
6.5 | 6.44076 | 5.24237 | 4.00365 | 2.78 | 
6.5 | 6.43986 | 5.2421 | 4.00339 | 2.78 | 
6.5 | 6.43896 | 5.24182 | 4.00313 | 2.78 | 
6.5 | 6.43805 | 5.24154 | 4.00287 | 2.78 | 
6.5 | 6.43715 | 5.24126 | 4.00261 | 2.78 | 
6.5 | 6.43624 | 5.24098 | 4.00235 | 2.78 | 
6.5 | 6.43534 | 5.2407 | 4.00209 | 2.78 | 
6.5 | 6.43444 | 5.24042 | 4.00184 | 2.78 | 
6.5 | 6.43354 | 5.24014 | 4.00158 | 2.78 | 
6.5 | 6.43263 | 5.23986 | 4.00132 | 2.78 | 
6.5 | 6.43173 | 5.23958 | 4.00106 | 2.78 | 
6.5 | 6.43083 | 5.23929 | 4.0008 | 2.78 | 
6.5 | 6.42993 | 5.23901 | 4.00054 | 2.78 | 
6.5 | 6.42902 | 5.23873 | 4.00028 | 2.78 | 
6.5 | 6.42812 | 5.23845 | 4.00002 | 2.78 | 
6.5 | 6.42722 | 5.23816 | 3.99976 | 2.78 | 
6.5 | 6.42632 | 5.23788 | 3.9995 | 2.78 | 
6.5 | 6.42542 | 5.23759 | 3.99924 | 2.78 | 
6.5 | 6.42452 | 5.23731 | 3.99898 | 2.78 | 
6.5 | 6.42362 | 5.23702 | 3.99872 | 2.78 | 
6.5 | 6.42272 | 5.23674 | 3.99846 | 2.78 | 
6.5 | 6.42182 | 5.23645 | 3.9982 | 2.78 | 
6.5 | 6.42092 | 5.23617 | 3.99794 | 2.78 | 
6.5 | 6.42002 | 5.23588 | 3.99768 | 2.78 | 
6.5 | 6.41912 | 5.2356 | 3.99742 | 2.78 | 
6.5 | 6.41822 | 5.23531 | 3.99716 | 2.78 | 
6.5 | 6.41732 | 5.23502 | 3.9969 | 2.78 | 
6.5 | 6.41642 | 5.23474 | 3.99664 | 2.78 | 
6.5 | 6.41553 | 5.23445 | 3.99638 | 2.78 | 
6.5 | 6.41463 | 5.23416 | 3.99612 | 2.78 | 
6.5 | 6.41373 | 5.23387 | 3.99586 | 2.78 | 
6.5 | 6.41284 | 5.23358 | 3.9956 | 2.78 | 
6.5 | 6.41194 | 5.2333 | 3.99534 | 2.78 | 
6.5 | 6.41104 | 5.23301 | 3.99508 | 2.78 | 
6.5 | 6.41015 | 5.23272 | 3.99482 | 2.78 | 
6.5 | 6.40925 | 5.23243 | 3.99456 | 2.78 | 
6.5 | 6.40836 | 5.23214 | 3.9943 | 2.78 | 
6.5 | 6.40746 | 5.23185 | 3.99404 | 2.78 | 
6.5 | 6.40657 | 5.23156 | 3.99378 | 2.78 | 
6.5 | 6.40568 | 5.23127 | 3.99352 | 2.78 | 
